y_m_j,Nbre_Acc,Nbre_Acc_t-1
2021-03-10,135,106.57142857142857
2021-03-11,106,112.14285714285714
2021-03-12,110,115.85714285714286
2021-03-13,87,112.28571428571429
2021-03-14,83,107.42857142857143
2021-03-15,87,105.28571428571429
2021-03-16,108,102.85714285714286
2021-03-17,119,102.28571428571429
2021-03-18,70,100.0
2021-03-19,134,94.85714285714286
2021-03-20,111,98.28571428571429
2021-03-21,70,101.71428571428571
2021-03-22,77,99.85714285714286
2021-03-23,133,98.42857142857143
2021-03-24,126,102.0
2021-03-25,111,103.0
2021-03-26,107,108.85714285714286
2021-03-27,119,105.0
2021-03-28,94,106.14285714285714
2021-03-29,103,109.57142857142857
2021-03-30,124,113.28571428571429
2021-03-31,128,112.0
2021-04-01,146,112.28571428571429
2021-04-02,163,117.28571428571429
2021-04-03,130,125.28571428571429
2021-04-04,97,126.85714285714286
2021-04-05,54,127.28571428571429
2021-04-06,86,120.28571428571429
2021-04-07,88,114.85714285714286
2021-04-08,111,109.14285714285714
2021-04-09,99,104.14285714285714
2021-04-10,70,95.0
2021-04-11,73,86.42857142857143
2021-04-12,98,83.0
2021-04-13,73,89.28571428571429
2021-04-14,105,87.42857142857143
2021-04-15,121,89.85714285714286
2021-04-16,116,91.28571428571429
2021-04-17,74,93.71428571428571
2021-04-18,69,94.28571428571429
2021-04-19,97,93.71428571428571
2021-04-20,121,93.57142857142857
2021-04-21,112,100.42857142857143
2021-04-22,90,101.42857142857143
2021-04-23,147,97.0
2021-04-24,109,101.42857142857143
2021-04-25,80,106.42857142857143
2021-04-26,98,108.0
2021-04-27,107,108.14285714285714
2021-04-28,121,106.14285714285714
2021-04-29,117,107.42857142857143
2021-04-30,121,111.28571428571429
2021-05-01,77,107.57142857142857
2021-05-02,83,103.0
2021-05-03,169,103.42857142857143
2021-05-04,152,113.57142857142857
2021-05-05,117,120.0
2021-05-06,172,119.42857142857143
2021-05-07,155,127.28571428571429
2021-05-08,118,132.14285714285714
2021-05-09,104,138.0
2021-05-10,128,141.0
2021-05-11,132,135.14285714285714
2021-05-12,131,132.28571428571428
2021-05-13,85,134.28571428571428
2021-05-14,125,121.85714285714286
2021-05-15,95,117.57142857142857
2021-05-16,119,114.28571428571429
2021-05-17,108,116.42857142857143
2021-05-18,139,113.57142857142857
2021-05-19,155,114.57142857142857
2021-05-20,142,118.0
2021-05-21,174,126.14285714285714
2021-05-22,160,133.14285714285714
2021-05-23,124,142.42857142857142
2021-05-24,101,143.14285714285714
2021-05-25,137,142.14285714285714
2021-05-26,145,141.85714285714286
2021-05-27,201,140.42857142857142
2021-05-28,173,148.85714285714286
2021-05-29,173,148.71428571428572
2021-05-30,161,150.57142857142858
2021-05-31,182,155.85714285714286
2021-06-01,195,167.42857142857142
2021-06-02,172,175.71428571428572
2021-06-03,127,179.57142857142858
2021-06-04,163,169.0
2021-06-05,129,167.57142857142858
2021-06-06,125,161.28571428571428
2021-06-07,167,156.14285714285714
2021-06-08,165,154.0
2021-06-09,213,149.71428571428572
2021-06-10,209,155.57142857142858
2021-06-11,239,167.28571428571428
2021-06-12,172,178.14285714285714
2021-06-13,202,184.28571428571428
2021-06-14,183,195.28571428571428
2021-06-15,211,197.57142857142858
2021-06-16,192,204.14285714285714
2021-06-17,157,201.14285714285714
2021-06-18,196,193.71428571428572
2021-06-19,148,187.57142857142858
2021-06-20,114,184.14285714285714
2021-06-21,134,171.57142857142858
2021-06-22,149,164.57142857142858
2021-06-23,126,155.71428571428572
2021-06-24,156,146.28571428571428
2021-06-25,187,146.14285714285714
2021-06-26,158,144.85714285714286
2021-06-27,162,146.28571428571428
2021-06-28,145,153.14285714285714
2021-06-29,154,154.71428571428572
2021-06-30,134,155.42857142857142
2021-07-01,163,156.57142857142858
2021-07-02,203,157.57142857142858
2021-07-03,163,159.85714285714286
2021-07-04,119,160.57142857142858
2021-07-05,148,154.42857142857142
2021-07-06,162,154.85714285714286
2021-07-07,157,156.0
2021-07-08,158,159.28571428571428
2021-07-09,166,158.57142857142858
2021-07-10,165,153.28571428571428
2021-07-11,96,153.57142857142858
2021-07-12,128,150.28571428571428
2021-07-13,154,147.42857142857142
2021-07-14,104,146.28571428571428
2021-07-15,124,138.71428571428572
2021-07-16,195,133.85714285714286
2021-07-17,156,138.0
