y_m_j,Nbre_Acc,Nbre_Acc_t-1
2021-09-16,43,60.285714285714285
2021-09-17,53,60.285714285714285
2021-09-18,89,58.285714285714285
2021-09-19,62,58.57142857142857
2021-09-20,28,58.142857142857146
2021-09-21,58,52.57142857142857
2021-09-22,61,55.0
2021-09-23,60,56.285714285714285
2021-09-24,48,58.714285714285715
2021-09-25,85,58.0
2021-09-26,64,57.42857142857143
2021-09-27,41,57.714285714285715
2021-09-28,44,59.57142857142857
2021-09-29,56,57.57142857142857
2021-09-30,65,56.857142857142854
2021-10-01,52,57.57142857142857
2021-10-02,69,58.142857142857146
2021-10-03,43,55.857142857142854
2021-10-04,50,52.857142857142854
2021-10-05,43,54.142857142857146
2021-10-06,50,54.0
2021-10-07,49,53.142857142857146
2021-10-08,77,50.857142857142854
2021-10-09,87,54.42857142857143
2021-10-10,62,57.0
2021-10-11,45,59.714285714285715
2021-10-12,53,59.0
2021-10-13,60,60.42857142857143
2021-10-14,60,61.857142857142854
2021-10-15,60,63.42857142857143
2021-10-16,68,61.0
2021-10-17,60,58.285714285714285
2021-10-18,51,58.0
2021-10-19,52,58.857142857142854
2021-10-20,47,58.714285714285715
2021-10-21,54,56.857142857142854
2021-10-22,80,56.0
2021-10-23,68,58.857142857142854
2021-10-24,66,58.857142857142854
2021-10-25,48,59.714285714285715
2021-10-26,40,59.285714285714285
2021-10-27,50,57.57142857142857
2021-10-28,56,58.0
2021-10-29,58,58.285714285714285
2021-10-30,35,55.142857142857146
2021-10-31,48,50.42857142857143
2021-11-01,31,47.857142857142854
2021-11-02,52,45.42857142857143
2021-11-03,42,47.142857142857146
2021-11-04,34,46.0
2021-11-05,65,42.857142857142854
2021-11-06,55,43.857142857142854
2021-11-07,49,46.714285714285715
2021-11-08,43,46.857142857142854
2021-11-09,45,48.57142857142857
2021-11-10,47,47.57142857142857
2021-11-11,37,48.285714285714285
2021-11-12,50,48.714285714285715
2021-11-13,54,46.57142857142857
2021-11-14,53,46.42857142857143
2021-11-15,43,47.0
2021-11-16,38,47.0
2021-11-17,36,46.0
2021-11-18,40,44.42857142857143
2021-11-19,51,44.857142857142854
2021-11-20,39,45.0
2021-11-21,41,42.857142857142854
2021-11-22,29,41.142857142857146
2021-11-23,49,39.142857142857146
2021-11-24,50,40.714285714285715
2021-11-25,42,42.714285714285715
2021-11-26,47,43.0
2021-11-27,54,42.42857142857143
2021-11-28,43,44.57142857142857
2021-11-29,32,44.857142857142854
2021-11-30,47,45.285714285714285
2021-12-01,41,45.0
2021-12-02,32,43.714285714285715
2021-12-03,52,42.285714285714285
2021-12-04,75,43.0
2021-12-05,44,46.0
2021-12-06,40,46.142857142857146
2021-12-07,44,47.285714285714285
2021-12-08,42,46.857142857142854
2021-12-09,66,47.0
2021-12-10,52,51.857142857142854
2021-12-11,54,51.857142857142854
2021-12-12,41,48.857142857142854
2021-12-13,51,48.42857142857143
2021-12-14,30,50.0
2021-12-15,46,48.0
2021-12-16,45,48.57142857142857
2021-12-17,56,45.57142857142857
2021-12-18,45,46.142857142857146
2021-12-19,38,44.857142857142854
2021-12-20,34,44.42857142857143
2021-12-21,52,42.0
2021-12-22,45,45.142857142857146
2021-12-23,53,45.0
2021-12-24,25,46.142857142857146
2021-12-25,52,41.714285714285715
2021-12-26,29,42.714285714285715
2021-12-27,24,41.42857142857143
2021-12-28,39,40.0
2021-12-29,22,38.142857142857146
2021-12-30,50,34.857142857142854
2021-12-31,29,34.42857142857143
2022-01-01,39,35.0
2022-01-02,35,33.142857142857146
2022-01-03,31,34.0
2022-01-04,29,35.0
2022-01-05,23,33.57142857142857
2022-01-06,42,33.714285714285715
2022-01-07,43,32.57142857142857
2022-01-08,44,34.57142857142857
2022-01-09,28,35.285714285714285
2022-01-10,40,34.285714285714285
2022-01-11,34,35.57142857142857
2022-01-12,43,36.285714285714285
2022-01-13,39,39.142857142857146
2022-01-14,48,38.714285714285715
2022-01-15,53,39.42857142857143
2022-01-16,39,40.714285714285715
2022-01-17,48,42.285714285714285
2022-01-18,37,43.42857142857143
2022-01-19,29,43.857142857142854
2022-01-20,38,41.857142857142854
2022-01-21,55,41.714285714285715
2022-01-22,58,42.714285714285715
2022-01-23,39,43.42857142857143
2022-01-24,32,43.42857142857143
2022-01-25,31,41.142857142857146
2022-01-26,41,40.285714285714285
2022-01-27,35,42.0
2022-01-28,42,41.57142857142857
2022-01-29,37,39.714285714285715
2022-01-30,39,36.714285714285715
2022-01-31,31,36.714285714285715
2022-02-01,29,36.57142857142857
2022-02-02,30,36.285714285714285
2022-02-03,40,34.714285714285715
2022-02-04,65,35.42857142857143
2022-02-05,59,38.714285714285715
2022-02-06,37,41.857142857142854
2022-02-07,36,41.57142857142857
2022-02-08,27,42.285714285714285
2022-02-09,46,42.0
2022-02-10,40,44.285714285714285
2022-02-11,52,44.285714285714285
2022-02-12,53,42.42857142857143
2022-02-13,32,41.57142857142857
2022-02-14,46,40.857142857142854
2022-02-15,29,42.285714285714285
2022-02-16,30,42.57142857142857
2022-02-17,34,40.285714285714285
2022-02-18,44,39.42857142857143
2022-02-19,56,38.285714285714285
2022-02-20,37,38.714285714285715
2022-02-21,32,39.42857142857143
2022-02-22,38,37.42857142857143
2022-02-23,61,38.714285714285715
2022-02-24,38,43.142857142857146
2022-02-25,45,43.714285714285715
2022-02-26,59,43.857142857142854
2022-02-27,46,44.285714285714285
2022-02-28,37,45.57142857142857
2022-03-01,26,46.285714285714285
2022-03-02,28,44.57142857142857
2022-03-03,38,39.857142857142854
2022-03-04,42,39.857142857142854
2022-03-05,52,39.42857142857143
2022-03-06,53,38.42857142857143
2022-03-07,30,39.42857142857143
2022-03-08,37,38.42857142857143
2022-03-09,35,40.0
2022-03-10,26,41.0
2022-03-11,50,39.285714285714285
2022-03-12,45,40.42857142857143
2022-03-13,36,39.42857142857143
2022-03-14,33,37.0
2022-03-15,36,37.42857142857143
2022-03-16,33,37.285714285714285
2022-03-17,28,37.0
2022-03-18,50,37.285714285714285
2022-03-19,64,37.285714285714285
2022-03-20,42,40.0
2022-03-21,36,40.857142857142854
2022-03-22,35,41.285714285714285
2022-03-23,37,41.142857142857146
2022-03-24,39,41.714285714285715
2022-03-25,50,43.285714285714285
2022-03-26,71,43.285714285714285
2022-03-27,59,44.285714285714285
2022-03-28,25,46.714285714285715
2022-03-29,34,45.142857142857146
2022-03-30,31,45.0
2022-03-31,31,44.142857142857146
2022-04-01,38,43.0
2022-04-02,41,41.285714285714285
2022-04-03,33,37.0
2022-04-04,37,33.285714285714285
2022-04-05,21,35.0
2022-04-06,34,33.142857142857146
2022-04-07,37,33.57142857142857
2022-04-08,39,34.42857142857143
2022-04-09,46,34.57142857142857
2022-04-10,51,35.285714285714285
2022-04-11,33,37.857142857142854
2022-04-12,48,37.285714285714285
2022-04-13,33,41.142857142857146
2022-04-14,48,41.0
2022-04-15,65,42.57142857142857
2022-04-16,74,46.285714285714285
2022-04-17,56,50.285714285714285
2022-04-18,44,51.0
2022-04-19,41,52.57142857142857
2022-04-20,44,51.57142857142857
2022-04-21,36,53.142857142857146
2022-04-22,46,51.42857142857143
2022-04-23,40,48.714285714285715
2022-04-24,33,43.857142857142854
2022-04-25,37,40.57142857142857
2022-04-26,49,39.57142857142857
2022-04-27,58,40.714285714285715
2022-04-28,62,42.714285714285715
2022-04-29,57,46.42857142857143
2022-04-30,58,48.0
2022-05-01,67,50.57142857142857
2022-05-02,42,55.42857142857143
2022-05-03,37,56.142857142857146
2022-05-04,55,54.42857142857143
2022-05-05,45,54.0
2022-05-06,53,51.57142857142857
2022-05-07,78,51.0
2022-05-08,54,53.857142857142854
2022-05-09,46,52.0
2022-05-10,51,52.57142857142857
2022-05-11,56,54.57142857142857
2022-05-12,38,54.714285714285715
2022-05-13,72,53.714285714285715
2022-05-14,77,56.42857142857143
2022-05-15,87,56.285714285714285
2022-05-16,51,61.0
2022-05-17,60,61.714285714285715
2022-05-18,50,63.0
2022-05-19,59,62.142857142857146
2022-05-20,59,65.14285714285714
2022-05-21,71,63.285714285714285
2022-05-22,68,62.42857142857143
2022-05-23,47,59.714285714285715
2022-05-24,46,59.142857142857146
2022-05-25,43,57.142857142857146
2022-05-26,49,56.142857142857146
2022-05-27,86,54.714285714285715
2022-05-28,79,58.57142857142857
2022-05-29,66,59.714285714285715
2022-05-30,52,59.42857142857143
2022-05-31,41,60.142857142857146
2022-06-01,43,59.42857142857143
2022-06-02,54,59.42857142857143
2022-06-03,63,60.142857142857146
2022-06-04,81,56.857142857142854
2022-06-05,61,57.142857142857146
2022-06-06,56,56.42857142857143
2022-06-07,55,57.0
2022-06-08,50,59.0
2022-06-09,64,60.0
2022-06-10,63,61.42857142857143
2022-06-11,77,61.42857142857143
2022-06-12,77,60.857142857142854
2022-06-13,64,63.142857142857146
2022-06-14,70,64.28571428571429
2022-06-15,54,66.42857142857143
2022-06-16,60,67.0
2022-06-17,72,66.42857142857143
2022-06-18,69,67.71428571428571
2022-06-19,61,66.57142857142857
2022-06-20,45,64.28571428571429
2022-06-21,63,61.57142857142857
2022-06-22,54,60.57142857142857
2022-06-23,46,60.57142857142857
2022-06-24,56,58.57142857142857
2022-06-25,52,56.285714285714285
2022-06-26,59,53.857142857142854
2022-06-27,52,53.57142857142857
2022-06-28,43,54.57142857142857
2022-06-29,57,51.714285714285715
2022-06-30,49,52.142857142857146
2022-07-01,66,52.57142857142857
2022-07-02,70,54.0
2022-07-03,84,56.57142857142857
2022-07-04,43,60.142857142857146
2022-07-05,65,58.857142857142854
2022-07-06,66,62.0
2022-07-07,47,63.285714285714285
2022-07-08,80,63.0
2022-07-09,77,65.0
2022-07-10,75,66.0
2022-07-11,63,64.71428571428571
2022-07-12,61,67.57142857142857
2022-07-13,55,67.0
2022-07-14,58,65.42857142857143
2022-07-15,61,67.0
2022-07-16,76,64.28571428571429
2022-07-17,65,64.14285714285714
2022-07-18,52,62.714285714285715
2022-07-19,43,61.142857142857146
2022-07-20,47,58.57142857142857
2022-07-21,54,57.42857142857143
2022-07-22,68,56.857142857142854
2022-07-23,63,57.857142857142854
2022-07-24,63,56.0
2022-07-25,42,55.714285714285715
2022-07-26,50,54.285714285714285
2022-07-27,51,55.285714285714285
2022-07-28,59,55.857142857142854
2022-07-29,59,56.57142857142857
2022-07-30,74,55.285714285714285
2022-07-31,71,56.857142857142854
2022-08-01,45,58.0
2022-08-02,61,58.42857142857143
2022-08-03,59,60.0
2022-08-04,35,61.142857142857146
2022-08-05,57,57.714285714285715
2022-08-06,76,57.42857142857143
2022-08-07,64,57.714285714285715
2022-08-08,58,56.714285714285715
2022-08-09,38,58.57142857142857
2022-08-10,56,55.285714285714285
2022-08-11,48,54.857142857142854
2022-08-12,30,56.714285714285715
2022-08-13,70,52.857142857142854
2022-08-14,73,52.0
2022-08-15,49,53.285714285714285
2022-08-16,50,52.0
2022-08-17,40,53.714285714285715
2022-08-18,40,51.42857142857143
2022-08-19,55,50.285714285714285
2022-08-20,62,53.857142857142854
2022-08-21,43,52.714285714285715
2022-08-22,46,48.42857142857143
2022-08-23,44,48.0
2022-08-24,47,47.142857142857146
2022-08-25,46,48.142857142857146
2022-08-26,67,49.0
2022-08-27,55,50.714285714285715
2022-08-28,65,49.714285714285715
2022-08-29,42,52.857142857142854
2022-08-30,39,52.285714285714285
2022-08-31,66,51.57142857142857
2022-09-01,40,54.285714285714285
2022-09-02,44,53.42857142857143
2022-09-03,53,50.142857142857146
2022-09-04,55,49.857142857142854
2022-09-05,51,48.42857142857143
2022-09-06,42,49.714285714285715
2022-09-07,40,50.142857142857146
2022-09-08,47,46.42857142857143
2022-09-09,57,47.42857142857143
2022-09-10,60,49.285714285714285
2022-09-11,81,50.285714285714285
2022-09-12,47,54.0
2022-09-13,51,53.42857142857143
2022-09-14,53,54.714285714285715
2022-09-15,54,56.57142857142857
2022-09-16,51,57.57142857142857
2022-09-17,57,56.714285714285715
2022-09-18,71,56.285714285714285
2022-09-19,61,54.857142857142854
2022-09-20,47,56.857142857142854
2022-09-21,44,56.285714285714285
2022-09-22,58,55.0
2022-09-23,57,55.57142857142857
2022-09-24,52,56.42857142857143
2022-09-25,53,55.714285714285715
2022-09-26,40,53.142857142857146
2022-09-27,51,50.142857142857146
2022-09-28,36,50.714285714285715
2022-09-29,42,49.57142857142857
2022-09-30,65,47.285714285714285
2022-10-01,53,48.42857142857143
2022-10-02,61,48.57142857142857
2022-10-03,37,49.714285714285715
2022-10-04,52,49.285714285714285
2022-10-05,64,49.42857142857143
2022-10-06,47,53.42857142857143
2022-10-07,58,54.142857142857146
2022-10-08,70,53.142857142857146
2022-10-09,46,55.57142857142857
2022-10-10,46,53.42857142857143
2022-10-11,57,54.714285714285715
2022-10-12,39,55.42857142857143
2022-10-13,37,51.857142857142854
2022-10-14,64,50.42857142857143
2022-10-15,58,51.285714285714285
2022-10-16,47,49.57142857142857
2022-10-17,36,49.714285714285715
2022-10-18,53,48.285714285714285
2022-10-19,49,47.714285714285715
2022-10-20,44,49.142857142857146
2022-10-21,44,50.142857142857146
2022-10-22,61,47.285714285714285
2022-10-23,39,47.714285714285715
2022-10-24,57,46.57142857142857
2022-10-25,51,49.57142857142857
2022-10-26,52,49.285714285714285
2022-10-27,43,49.714285714285715
2022-10-28,58,49.57142857142857
2022-10-29,66,51.57142857142857
2022-10-30,74,52.285714285714285
2022-10-31,26,57.285714285714285
2022-11-01,51,52.857142857142854
2022-11-02,47,52.857142857142854
2022-11-03,35,52.142857142857146
2022-11-04,46,51.0
2022-11-05,41,49.285714285714285
2022-11-06,32,45.714285714285715
2022-11-07,50,39.714285714285715
2022-11-08,32,43.142857142857146
2022-11-09,52,40.42857142857143
2022-11-10,57,41.142857142857146
2022-11-11,61,44.285714285714285
2022-11-12,59,46.42857142857143
2022-11-13,56,49.0
2022-11-14,43,52.42857142857143
2022-11-15,37,51.42857142857143
2022-11-16,46,52.142857142857146
2022-11-17,44,51.285714285714285
2022-11-18,55,49.42857142857143
2022-11-19,40,48.57142857142857
2022-11-20,46,45.857142857142854
2022-11-21,55,44.42857142857143
2022-11-22,30,46.142857142857146
2022-11-23,34,45.142857142857146
2022-11-24,57,43.42857142857143
2022-11-25,60,45.285714285714285
2022-11-26,46,46.0
2022-11-27,38,46.857142857142854
2022-11-28,39,45.714285714285715
2022-11-29,36,43.42857142857143
2022-11-30,30,44.285714285714285
2022-12-01,47,43.714285714285715
2022-12-02,46,42.285714285714285
2022-12-03,40,40.285714285714285
2022-12-04,48,39.42857142857143
2022-12-05,50,40.857142857142854
2022-12-06,28,42.42857142857143
2022-12-07,40,41.285714285714285
2022-12-08,35,42.714285714285715
2022-12-09,62,41.0
2022-12-10,38,43.285714285714285
2022-12-11,27,43.0
2022-12-12,46,40.0
2022-12-13,31,39.42857142857143
2022-12-14,47,39.857142857142854
2022-12-15,41,40.857142857142854
2022-12-16,49,41.714285714285715
2022-12-17,35,39.857142857142854
2022-12-18,51,39.42857142857143
2022-12-19,33,42.857142857142854
2022-12-20,36,41.0
2022-12-21,45,41.714285714285715
2022-12-22,39,41.42857142857143
2022-12-23,65,41.142857142857146
2022-12-24,40,43.42857142857143
2022-12-25,27,44.142857142857146
2022-12-26,30,40.714285714285715
2022-12-27,34,40.285714285714285
2022-12-28,26,40.0
2022-12-29,38,37.285714285714285
2022-12-30,38,37.142857142857146
2022-12-31,44,33.285714285714285
